ResponseId,survey_year,primary_affiliation,commute_miles,calculated_distance_mi,days_walk,days_bike,days_drive_alone,days_carpool,days_bus,days_other,weekly_trips,carpool_occupants,parking_location,cross_streets,university_residence,gender,ethnicity,lives_in_university_housing,enrollment_status,age,yearly_home_trips,vehicle_type,student_classification,campus_location,permanent_zipcode,parking_permit,home_travel_mode,latitude,longitude
R_1kT8ZIUNo0Xwql1,2021,Student,0.5,1.2221732223043975,0,2,0,0,1,0,3.0,,Do not drive to campus,6th & Orange ,,Male,Multiracial or Biracial,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,,Sophomore,Mountain Campus (Main Campus),,,,46.86403,-114.00353
R_rjQrX1nTEJtcSWZ,2021,Staff,2.5,2.61724384911369,0,0,0,0,4,0,5.0,,Permit parking on campus,Grant & 10th,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,,,Mountain Campus (Main Campus),,Faculty / Staff,,46.86049,-114.02627
R_28ChMWpBx5sEgyf,2021,Student,3.9,4.444394947564464,0,0,5,0,0,0,5.0,,Permit parking on campus,23rd & Garland,,Male,,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,30-39,,Gas - SUV,Graduate Student,Mountain Campus (Main Campus),,Student: Half Year,,46.82714,-114.03551
R_3qP6u8mTr7PgnSu,2021,Staff,6.0,6.749061325470191,0,2,4,1,0,0,7.0,3,Permit parking on campus,Lower Miller Creek & Bigfork,,Male,Multiracial or Biracial,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas - truck,,Mountain Campus (Main Campus),,Faculty / Staff,,46.81596,-114.06902
R_1r7JBxPiNJe8woe,2021,Staff,3.0,2.5028361158441292,0,1,4,0,0,0,5.0,,Permit parking on campus,8th and Garfield,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,50-59,,Gas- sedan,,Mountain Campus (Main Campus),,Faculty / Staff,,46.86247,-114.02433
R_3JbtqIMgEU3qHXr,2021,Student,9.5,7.329042007131461,0,0,5,0,0,0,5.0,,On-street parking on campus that requires a UM permit,Trails end Rd and Miller Creek Rd,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - truck,Sophomore,Mountain Campus (Main Campus),,Student: Half Year,,46.79087,-114.03948
R_12m1eI7nim5klmD,2021,Staff,3.0,,0,0,5,0,0,0,5.0,,Permit parking on campus,North Palmer Street & North Russell Street,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,3-5,Gas - truck,,Mountain Campus (Main Campus),,Faculty / Staff,Car (alone),,
R_1qUsHveGguhDCvO,2021,Staff,6.0,6.699661894578531,0,0,0,0,0,0,0.0,,Hourly pay parking on campus,sundown and glen,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,50-59,,,,Mountain Campus (Main Campus),,,,46.84507,-114.08793
R_1EjsypakijJswYz,2021,Faculty,2.0,2.076280362127278,0,2,0,0,2,0,4.0,,On-street parking close to campus that does not require a UM permit,Park and Pattee Creek Drive,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,,,Mountain Campus (Main Campus),,,,46.84155,-114.00318
R_3rTGqVoOnIRd7fI,2021,Staff,3.0,2.7632580692782147,0,0,0,3,0,0,3.0,1,Do not drive to campus,Ironwood Pl and Highland Park Drive,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,,,Mountain Campus (Main Campus),,,,46.83149,-113.99635
R_r3IrwnS1czfresV,2021,Student,1.2,2.0627174170405382,0,0,0,1,5,0,5.0,2,Do not drive to campus,Stephens and Something,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Senior,Mountain Campus (Main Campus),,,,46.84885,-114.01306
R_3kj02Wdh4rfmv6t,2021,Student,1.0,,5,0,0,2,0,0,5.0,,Do not drive to campus,,Residence Hall on campus,Male,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,1-2,,Freshman,Mountain Campus (Main Campus),59801,,Plane,,
R_0UhK3zplW77j0TD,2021,Faculty,5.0,6.136155457360866,0,0,5,0,0,0,5.0,,Reserved parking on campus,Spurgin & Clements,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,60+,,Gas - truck,,Mountain Campus (Main Campus),,Reserved,,46.85911,-114.08143
R_cZ2dF6TFl69t0Z3,2021,Student,5.15,5.020521749971098,0,0,5,0,0,0,5.0,,On-street parking close to campus that does not require a UM permit,Elk Ridge Dr and Elk Ridge Rd,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,30-39,,Gas- sedan,Graduate Student,Mountain Campus (Main Campus),,,,46.91063,-113.95804
R_2q4PCmLZNQbrmoc,2021,Staff,3.0,2.2588611564865255,0,0,5,0,0,0,10.0,,On-street parking close to campus that does not require a UM permit,8th & Washburn,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas- sedan,,Mountain Campus (Main Campus),,,,46.86246,-114.02049
R_2xIY19nu1vk6ZnR,2021,Student,21.0,,0,0,7,0,0,0,5.0,,Permit parking on campus,lower woodchuck lane and shadowalk trail,,Prefer to not say,Multiracial or Biracial,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas- sedan,Junior,Mountain Campus (Main Campus),,Student: Half Year,,,
R_8vlNVr21SgfFG0x,2021,Student,1.0,1.2221732223043975,0,5,1,0,0,0,10.0,,Permit parking on campus,6th and Orange,,Female,Multiracial or Biracial,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,1-2,Gas - SUV,Junior,Mountain Campus (Main Campus),,,Car (alone),46.86403,-114.00353
R_1rDfPqXaR3h38KU,2021,Student,48.0,,0,0,0,0,0,0,5.0,,Permit parking on campus,Simpson and Popham,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,,Graduate Student,Mountain Campus (Main Campus),,Student: Full Year,,,
R_3fkJ8H3I2rn6F2e,2021,Faculty,2.5,,0,0,6,0,0,0,5.0,,Missoula College parking lot,Judy & Highway 200,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas- sedan,,"Mountain Campus (Main Campus),Missoula College",,Faculty / Staff,,,
R_xyieVNf74pDVkS5,2021,Faculty,7.0,6.9074571126813264,0,0,0,7,0,0,14.0,0,Permit parking on campus,Alicia and Scott Allen,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,,,Mountain Campus (Main Campus),,Faculty / Staff,,46.80587,-114.05891
R_2B3TvFGyjaCMEwN,2021,Student,6.6,,0,0,5,0,0,0,5.0,,Permit parking on campus,Haaglund Dr & Riverterrace Dr.,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas- sedan,Junior,Mountain Campus (Main Campus),,Student: Full Year,,,
R_1gSFB9WOUimmzJv,2021,Student,2.0,,0,0,0,3,4,0,5.0,,Do not drive to campus,,Lewis & Clark Villages,Male,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Junior,Mountain Campus (Main Campus),59801,,,,
R_1hEm1D8NgqruFUM,2021,Student,1.0,,0,0,1,0,5,0,5.0,,Permit parking on campus,,Lewis & Clark Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,3-5,,Junior,Mountain Campus (Main Campus),97835,"Student: Full Year,Lewis & Clark Villages resident",Car (alone),,
R_3lW8iFys8okEvQn,2021,Staff,38.0,,0,0,0,5,0,0,5.0,2,Permit parking on campus,Hwy 395 & Spooner Creek Ln,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_1OqnuNHtZQdweBC,2021,Staff,2.0,,0,0,4,0,0,0,3.0,,Permit parking on campus,w. greenough drive & Peggio Ln,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,Gas - SUV,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_OkfuW70hHHZaCmB,2021,Student,0.0,,6,0,1,0,0,0,0.0,,Permit parking on campus,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,6-10,,Freshman,Mountain Campus (Main Campus),59101,Student: Full Year,Carpool with others from UM,,
R_1C1oXCBMkK6Jo52,2021,Student,1.0,,5,0,1,0,0,0,5.0,,On-street parking close to campus that does not require a UM permit,First st. and Lambros Dr.,,Non-binary,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas- sedan,Sophomore,Mountain Campus (Main Campus),,,,,
R_7ZJnWuvN6AYUT4t,2021,Student,0.3,0.4536412343130638,2,0,0,0,0,0,2.0,,Do not drive to campus,Eddy & Helen,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,30-39,,,Graduate Student,Mountain Campus (Main Campus),,,,46.86304,-113.99093
R_00xXaaVvzwsGSAN,2021,Student,3.0,3.0036967482984167,0,0,0,3,0,0,4.0,0,Do not drive to campus,W 14th and schillings st,,Male,Hispanic or Latino,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,3-5,,Graduate Student,Mountain Campus (Main Campus),,,Car (alone),46.85655,-114.03204
R_1DoNMbBXVBrG1yo,2021,Faculty,1.0,1.0728874784360674,0,4,0,0,0,0,5.0,,Do not drive to campus,Sussex and Hilda,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,,,Mountain Campus (Main Campus),,,,46.84974,-113.99248
R_3fjAeCpMkYFNVgV,2021,Student,30.0,,0,0,0,2,5,0,1.0,4,Do not drive to campus,briggs st ,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Freshman,"Mountain Campus (Main Campus),Missoula College",,,,,
R_2fHZFxy9BIkSJFj,2021,Student,1.0,,5,0,0,2,0,0,5.0,3,Permit parking on campus,,,Female,Hispanic or Latino,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,3-5,,Junior,Missoula College,,,Plane,,
R_D2H1KrhMiO9umtP,2021,Student,15.0,3.5596800200984604,0,0,5,0,0,0,5.0,,Permit parking on campus,Tahoe and arrowhead,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,30-39,,Gas - truck,Junior,Mountain Campus (Main Campus),,Student: Full Year,,46.83368,-114.02547
R_2XjKIs4Wde1oDMe,2021,Student,11.0,,0,0,6,0,0,0,6.0,,Hourly pay parking on campus,,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - truck,Freshman,Mountain Campus (Main Campus),,,,,
R_2RVZadcVdKuVA92,2021,Student,10.0,,0,0,1,0,0,0,5.0,,Permit parking on campus,,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,11 or more,Gas- sedan,Sophomore,Mountain Campus (Main Campus),,Student: Full Year,Car (alone),,
R_1IH5IBXF3xWcF1i,2021,Staff,2.3,,0,0,5,0,0,0,5.0,,Permit parking on campus,Worden Ave & N 5th St W,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas- sedan,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_2QGPr9aNCkaQdFC,2021,Student,0.0,,0,0,0,0,0,0,0.0,,Permit parking on campus,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,11 or more,,Freshman,Mountain Campus (Main Campus),59812,Student: Half Year,Car (alone),,
R_2QSOREmkYYEfl5W,2021,Student,,,0,0,0,0,5,0,7.0,,Hourly pay parking on campus,,Lewis & Clark Villages,Male,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Junior,Mountain Campus (Main Campus),59801,,,,
R_5nJwUsESEtme08N,2021,Student,1.0,0.8380121722701603,0,0,7,0,0,0,7.0,,On-street parking close to campus that does not require a UM permit,Arthur and Kent,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,6-10,Gas - SUV,Junior,Mountain Campus (Main Campus),,,Car (alone),46.85156,-113.98922
R_1MPXSj4JLxwH94S,2021,Student,2.0,,1,0,1,0,3,0,6.0,,Permit parking on campus,,Lewis & Clark Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,6-10,,Junior,Mountain Campus (Main Campus),59801,"Student: Full Year,Lewis & Clark Villages resident",Carpool with others from UM,,
R_3FQ0L3RYqytWyqL,2021,Student,1.0,0.9170020181295826,0,6,0,0,0,0,10.0,,Do not drive to campus,Front & Adams,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Sophomore,Mountain Campus (Main Campus),,,,46.86926,-113.99054
R_1nPZy1ooHUWhEuk,2021,Staff,1.5,0.9459116816807355,0,0,3,0,0,0,6.0,,On-street parking close to campus that does not require a UM permit,Main & Jefferson,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,60+,,Gas- sedan,,Mountain Campus (Main Campus),,,,46.86992,-113.98906
R_2CB4XBlwz9M1NpY,2021,Student,1.0,,3,0,0,0,0,0,6.0,,Do not drive to campus,,Craighead or Sisson Apartments (the Xs),Male,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,30-39,6-10,,Graduate Student,Mountain Campus (Main Campus),59801,University Villages resident,Plane,,
R_2PurhHYVGW2fEMn,2021,Student,3.0,2.774452930608949,0,0,2,0,4,0,4.0,,Permit parking on campus,Westview and Whitaker,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,60+,,Gas- sedan,Junior,Mountain Campus (Main Campus),,Faculty / Staff,,46.83315,-114.00357
R_DixzxhdoPmVRlKh,2021,Student,0.0,,0,0,0,0,0,0,2.0,,Permit parking on campus,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,11 or more,,Freshman,Mountain Campus (Main Campus),59801,Student: Full Year,Car (alone),,
R_1gd1DDEg6Z22ldb,2021,Faculty,1.0,1.1711437345490725,0,0,4,0,0,0,4.0,,Reserved parking on campus,Crosby and Brooks,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas - SUV,,Mountain Campus (Main Campus),,Reserved,,46.85868,-114.00348
R_1GBaZVmnFG6rZAR,2021,Staff,20.0,22.168200023060287,0,0,3,0,0,0,3.0,,On-street parking close to campus that does not require a UM permit,Holloway and Highway 93,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,11 or more,Gas - SUV,,Mountain Campus (Main Campus),,,Car (alone),46.63173,-114.08109
R_2bHuvyjRjLOOeB4,2021,Staff,3.5,3.8154886015463134,0,0,5,0,0,0,5.0,,On-street parking close to campus that does not require a UM permit,Larkspur and 39th,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas - SUV,,Mountain Campus (Main Campus),,,,46.83424,-114.03155
R_ex5EaEiPMUf7QPf,2021,Student,1.5,1.8294310219064451,2,0,2,0,0,0,4.0,,On-street parking close to campus that does not require a UM permit,West Sussex and Bow,,Non-binary,Hispanic or Latino,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas- sedan,Senior,Mountain Campus (Main Campus),,,,46.84976,-114.00959
R_29jj96JuAkaNZA8,2021,Student,3.3,,0,0,5,0,0,0,5.0,,Permit parking on campus,West broadway and north russel,,Female,Black or African American,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - SUV,Freshman,Missoula College,,Student: Full Year,,,
R_3HGrvVYMiBKteBs,2021,Student,3.0,2.911624626030613,0,6,0,0,0,0,6.0,,Do not drive to campus,Russell and Maple,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,,Other,Mountain Campus (Main Campus),,,,46.88152,-114.01848
R_2tb1TFnWoqLrymI,2021,Student,1.0,,5,0,0,0,0,0,13.0,,Do not drive to campus,,Elliot Villages,Female,Hispanic or Latino,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,1-2,,Sophomore,Mountain Campus (Main Campus),59801,,Plane,,
R_2CjIQM8lJHDQ3ZN,2021,Student,6.0,,0,0,7,0,0,0,10.0,,Permit parking on campus,bundy ave and drake ave,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - SUV,Senior,Mountain Campus (Main Campus),,Student: Full Year,,,
R_BS1NgYnsuOhgycN,2021,Student,0.0,,4,2,0,0,0,0,0.0,,Permit parking on campus,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,11 or more,,Freshman,Mountain Campus (Main Campus),59812,Student: Full Year,Car (alone),,
R_1QJGWfCnodCxUC0,2021,Student,0.0,4.160933755178637,0,0,0,0,0,0,0.0,,Permit parking on campus,Mullan & N Reserve,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,25-29,,,Graduate Student,Mountain Campus (Main Campus),,,,46.88506,-114.03934
R_1OTyVwFQFtYr2EZ,2021,Student,1.0,,0,0,1,0,0,0,5.0,,On-street parking on campus that requires a UM permit,Brooks x Mt Ave,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,6-10,Gas - SUV,Sophomore,Mountain Campus (Main Campus),,,Car (alone),,
R_10CXpX2QoJ9cnTu,2021,Student,11.0,,0,0,5,0,0,0,10.0,,Missoula College parking lot,I don't know,,Male,Black or African American,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas - SUV,Freshman,Missoula College,,,,,
R_RFCM4Y2GTuzNxGp,2021,Student,20.0,,0,0,5,0,0,0,5.0,,Hourly pay parking on campus,out of twon,,Prefer to not say,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,25-29,11 or more,Gas - SUV,Senior,Mountain Campus (Main Campus),,,Car (alone),,
R_2dRy4bY3aBjtVVQ,2021,Student,20.0,,0,0,6,0,0,0,6.0,,Hourly pay parking on campus,Frenchtown ,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,11 or more,Gas - truck,Junior,Mountain Campus (Main Campus),,,Car (alone),,
R_qLq3evlklIqm2YN,2021,Student,1.0,,0,0,6,0,0,0,5.0,,Permit parking on campus,,Toole Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,11 or more,,Junior,Mountain Campus (Main Campus),59801,"Student: Full Year,University Villages resident",Car (alone),,
